system:index,20000708_spei1y,20010709_spei1y,20020709_spei1y,20030709_spei1y,20040708_spei1y,20050709_spei1y,20060709_spei1y,20070709_spei1y,20080708_spei1y,20090709_spei1y,20100709_spei1y,20110709_spei1y,20120708_spei1y,20130709_spei1y,20140709_spei1y,20150709_spei1y,20160708_spei1y,20170709_spei1y,20180709_spei1y,20190709_spei1y,20200708_spei1y,20210709_spei1y,new_flag1,.geo
000000000000000002de_0,-1.28,-1.13,-0.9,1.28,-0.03,1.69,-0.54,-0.62,-1.45,-0.24,1.45,-0.1,-0.39,2.09,0.03,-0.71,-0.1,-0.46,0.63,2.09,0.32,0.54,910,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002df_0,-1.28,-1.13,-0.9,1.45,-0.03,2.09,-0.54,-0.46,-1.45,-0.32,1.28,-0.17,-0.62,1.69,0.03,-0.8,-0.1,-0.62,0.32,2.09,0.1,0.32,911,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e0_0,-1.28,-1.13,-0.9,1.28,-0.03,1.69,-0.54,-0.62,-1.45,-0.24,1.45,-0.1,-0.39,2.09,0.03,-0.71,-0.1,-0.46,0.63,2.09,0.32,0.54,914,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e1_0,-1.28,-1.13,-0.9,1.28,-0.03,1.69,-0.54,-0.62,-1.45,-0.24,1.45,-0.1,-0.39,2.09,0.03,-0.71,-0.1,-0.46,0.63,2.09,0.32,0.54,915,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e2_0,-1.28,-1.13,-0.9,1.45,-0.03,1.69,-0.46,-0.54,-1.45,-0.24,1.01,-0.1,-0.62,2.09,0.1,-0.8,-0.17,-0.39,0.63,2.09,0.47,0.63,919,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e3_0,-1.28,-1.13,-0.9,1.45,-0.03,1.69,-0.46,-0.54,-1.45,-0.24,1.01,-0.1,-0.62,2.09,0.1,-0.8,-0.17,-0.39,0.63,2.09,0.47,0.63,1138,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e4_0,-1.28,-1.01,-0.9,1.45,-0.03,2.09,-0.71,-0.54,-1.69,-0.32,1.28,-0.1,-0.46,1.69,0.1,-0.62,-0.1,-0.32,0.8,2.09,0.63,0.9,1418,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e5_0,-1.28,-1.13,-0.9,1.45,-0.03,2.09,-0.54,-0.46,-1.45,-0.32,1.28,-0.17,-0.62,1.69,0.03,-0.8,-0.1,-0.62,0.32,2.09,0.1,0.32,1419,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e6_0,-1.28,-1.13,-0.9,1.45,-0.03,2.09,-0.54,-0.46,-1.45,-0.32,1.28,-0.17,-0.62,1.69,0.03,-0.8,-0.1,-0.62,0.32,2.09,0.1,0.32,1684,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e7_0,-1.28,-1.13,-0.9,1.45,-0.03,2.09,-0.54,-0.46,-1.45,-0.32,1.28,-0.17,-0.62,1.69,0.03,-0.8,-0.1,-0.62,0.32,2.09,0.1,0.32,1685,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e8_0,-1.28,-1.13,-0.9,1.45,-0.03,2.09,-0.54,-0.46,-1.45,-0.32,1.28,-0.17,-0.62,1.69,0.03,-0.8,-0.1,-0.62,0.32,2.09,0.1,0.32,1699,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e9_0,-1.28,-1.13,-0.9,1.28,-0.03,1.69,-0.54,-0.62,-1.45,-0.24,1.45,-0.1,-0.39,2.09,0.03,-0.71,-0.1,-0.46,0.63,2.09,0.32,0.54,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ea_0,-1.01,-1.13,-0.8,1.45,0.03,2.09,-0.54,-0.62,-2.09,-0.32,0.8,-0.24,-0.71,1.69,0.1,-0.9,-0.1,-0.62,0.24,2.09,0.17,0.24,2054,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002eb_0,-1.01,-1.13,-0.8,1.45,0.03,2.09,-0.54,-0.62,-2.09,-0.32,0.8,-0.24,-0.71,1.69,0.1,-0.9,-0.1,-0.62,0.24,2.09,0.17,0.24,2055,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ec_0,-1.01,-1.13,-0.8,1.45,0.03,2.09,-0.54,-0.62,-2.09,-0.32,0.8,-0.24,-0.71,1.69,0.1,-0.9,-0.1,-0.62,0.24,2.09,0.17,0.24,2056,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ed_0,-1.01,-1.13,-0.8,1.45,0.03,2.09,-0.54,-0.62,-2.09,-0.32,0.8,-0.24,-0.71,1.69,0.1,-0.9,-0.1,-0.62,0.24,2.09,0.17,0.24,2070,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ee_0,-1.45,-1.13,-0.9,1.01,-0.03,1.69,-0.46,-0.54,-1.28,-0.24,1.45,-0.1,-0.39,2.09,0.03,-0.8,-0.1,-0.71,0.47,2.09,0.39,0.47,2083,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ef_0,-1.45,-1.13,-0.9,1.01,-0.03,1.69,-0.46,-0.54,-1.28,-0.24,1.45,-0.1,-0.39,2.09,0.03,-0.8,-0.1,-0.71,0.47,2.09,0.39,0.47,2084,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f0_0,-1.28,-1.01,-0.9,1.28,-0.03,1.69,-0.46,-0.62,-1.45,-0.32,1.45,-0.1,-0.39,2.09,0.03,-0.71,-0.03,-0.54,0.47,2.09,0.47,0.54,2085,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f1_0,-1.01,-1.13,-0.8,1.45,0.03,2.09,-0.54,-0.62,-2.09,-0.32,0.8,-0.24,-0.71,1.69,0.1,-0.9,-0.1,-0.62,0.24,2.09,0.17,0.24,2224,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f2_0,-1.28,-1.13,-0.9,1.45,-0.03,1.69,-0.46,-0.54,-1.45,-0.24,1.01,-0.1,-0.62,2.09,0.1,-0.8,-0.17,-0.39,0.63,2.09,0.47,0.63,2371,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f3_0,-1.28,-1.13,-0.9,1.45,-0.03,2.09,-0.54,-0.46,-1.45,-0.32,1.28,-0.17,-0.62,1.69,0.03,-0.8,-0.1,-0.62,0.32,2.09,0.1,0.32,2449,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f4_0,-1.28,-1.13,-0.9,1.45,-0.03,1.69,-0.46,-0.54,-1.45,-0.24,1.01,-0.1,-0.62,2.09,0.1,-0.8,-0.17,-0.39,0.63,2.09,0.47,0.63,2492,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f5_0,-1.01,-1.13,-0.8,1.45,0.03,2.09,-0.54,-0.62,-2.09,-0.32,0.8,-0.24,-0.71,1.69,0.1,-0.9,-0.1,-0.62,0.24,2.09,0.17,0.24,2551,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f6_0,-1.01,-1.13,-0.8,1.45,0.03,2.09,-0.54,-0.62,-2.09,-0.32,0.8,-0.24,-0.71,1.69,0.1,-0.9,-0.1,-0.62,0.24,2.09,0.17,0.24,2552,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f7_0,-1.28,-1.13,-0.9,1.45,-0.03,2.09,-0.54,-0.46,-1.45,-0.32,1.28,-0.17,-0.62,1.69,0.03,-0.8,-0.1,-0.62,0.32,2.09,0.1,0.32,2554,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f8_0,-1.28,-1.13,-0.9,1.45,-0.03,2.09,-0.54,-0.46,-1.45,-0.32,1.28,-0.17,-0.62,1.69,0.03,-0.8,-0.1,-0.62,0.32,2.09,0.1,0.32,5033,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f9_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,142,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fa_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,143,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fb_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,144,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fc_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.39,-0.71,-1.45,-0.32,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.1,-0.32,1.13,2.09,0.9,1.13,284,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fd_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.39,-0.71,-1.45,-0.32,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.1,-0.32,1.13,2.09,0.9,1.13,285,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fe_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.54,-0.71,-1.69,-0.17,1.28,-0.32,-0.62,1.69,0.1,-0.39,-0.17,-0.54,1.13,2.09,1.13,1.13,1273,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ff_0,-1.01,-0.8,-0.9,1.45,0.24,2.09,-0.54,-0.71,-1.45,-0.1,1.13,-0.17,-0.46,1.69,-0.03,-0.32,-0.32,-0.32,0.8,2.09,0.8,0.8,1321,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000300_0,-1.01,-0.8,-0.9,1.45,0.24,2.09,-0.54,-0.71,-1.45,-0.1,1.13,-0.17,-0.46,1.69,-0.03,-0.32,-0.32,-0.32,0.8,2.09,0.8,0.8,1322,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000301_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.46,-0.71,-1.45,-0.39,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.24,-0.39,1.13,2.09,1.13,1.13,1340,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000302_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.46,-0.71,-1.45,-0.39,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.24,-0.39,1.13,2.09,1.13,1.13,1341,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000303_0,-1.01,-0.8,-0.9,1.45,0.24,2.09,-0.54,-0.71,-1.45,-0.1,1.13,-0.17,-0.46,1.69,-0.03,-0.32,-0.32,-0.32,0.8,2.09,0.8,0.8,1342,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000304_0,-1.01,-0.8,-0.9,1.45,0.24,2.09,-0.54,-0.71,-1.45,-0.1,1.13,-0.17,-0.46,1.69,-0.03,-0.32,-0.32,-0.32,0.8,2.09,0.8,0.8,1345,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000305_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.39,-0.71,-1.45,-0.32,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.1,-0.32,1.13,2.09,0.9,1.13,1354,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000306_0,-1.01,-0.8,-0.9,1.45,0.24,2.09,-0.54,-0.71,-1.45,-0.1,1.13,-0.17,-0.46,1.69,-0.03,-0.32,-0.32,-0.32,0.8,2.09,0.8,0.8,1363,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000307_0,-1.01,-0.8,-0.9,1.45,0.24,2.09,-0.54,-0.71,-1.45,-0.1,1.13,-0.17,-0.46,1.69,-0.03,-0.32,-0.32,-0.32,0.8,2.09,0.8,0.8,1364,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000308_0,-1.01,-0.8,-0.9,1.45,0.24,2.09,-0.54,-0.71,-1.45,-0.1,1.13,-0.17,-0.46,1.69,-0.03,-0.32,-0.32,-0.32,0.8,2.09,0.8,0.8,1367,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000309_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.39,-0.71,-1.45,-0.32,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.1,-0.32,1.13,2.09,0.9,1.13,1371,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030a_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.39,-0.71,-1.45,-0.32,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.1,-0.32,1.13,2.09,0.9,1.13,1372,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030b_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.39,-0.71,-1.45,-0.32,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.1,-0.32,1.13,2.09,0.9,1.13,1385,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030c_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.39,-0.71,-1.45,-0.32,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.1,-0.32,1.13,2.09,0.9,1.13,1387,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030d_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.39,-0.71,-1.45,-0.32,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.1,-0.32,1.13,2.09,0.9,1.13,1388,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030e_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.39,-0.71,-1.45,-0.32,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.1,-0.32,1.13,2.09,0.9,1.13,1389,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030f_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.39,-0.71,-1.45,-0.32,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.1,-0.32,1.13,2.09,0.9,1.13,1390,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000310_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.39,-0.71,-1.45,-0.32,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.1,-0.32,1.13,2.09,0.9,1.13,1391,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000311_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.39,-0.71,-1.45,-0.32,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.1,-0.32,1.13,2.09,0.9,1.13,1392,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000312_0,-1.01,-0.8,-0.9,1.45,0.24,2.09,-0.54,-0.71,-1.45,-0.1,1.13,-0.17,-0.46,1.69,-0.03,-0.32,-0.32,-0.32,0.8,2.09,0.8,0.8,1420,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000313_0,-1.01,-0.8,-0.9,1.45,0.24,2.09,-0.54,-0.71,-1.45,-0.1,1.13,-0.17,-0.46,1.69,-0.03,-0.32,-0.32,-0.32,0.8,2.09,0.8,0.8,1421,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000314_0,-1.01,-0.8,-0.9,1.45,0.24,2.09,-0.54,-0.71,-1.45,-0.1,1.13,-0.17,-0.46,1.69,-0.03,-0.32,-0.32,-0.32,0.8,2.09,0.8,0.8,1422,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000315_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.39,-0.71,-1.45,-0.32,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.1,-0.32,1.13,2.09,0.9,1.13,1431,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000316_0,-1.01,-0.8,-0.9,1.45,0.24,2.09,-0.54,-0.71,-1.45,-0.1,1.13,-0.17,-0.46,1.69,-0.03,-0.32,-0.32,-0.32,0.8,2.09,0.8,0.8,2268,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000317_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.46,-0.71,-1.45,-0.39,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.24,-0.39,1.13,2.09,1.13,1.13,2271,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000318_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.46,-0.71,-1.45,-0.39,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.24,-0.39,1.13,2.09,1.13,1.13,2272,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000319_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.46,-0.71,-1.45,-0.39,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.24,-0.39,1.13,2.09,1.13,1.13,2273,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031a_0,-1.28,-0.8,-0.9,1.45,-0.03,2.09,-0.46,-0.71,-1.45,-0.39,1.28,-0.17,-0.54,1.69,0.1,-0.24,-0.24,-0.39,1.13,2.09,1.13,1.13,2274,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031b_0,-1.01,-0.8,-0.9,1.45,0.24,2.09,-0.54,-0.71,-1.45,-0.1,1.13,-0.17,-0.46,1.69,-0.03,-0.32,-0.32,-0.32,0.8,2.09,0.8,0.8,2340,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031c_0,-1.01,-0.8,-0.9,1.45,0.24,2.09,-0.54,-0.71,-1.45,-0.1,1.13,-0.17,-0.46,1.69,-0.03,-0.32,-0.32,-0.32,0.8,2.09,0.8,0.8,2341,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031d_0,-1.01,-0.8,-0.9,1.45,0.24,2.09,-0.54,-0.71,-1.45,-0.1,1.13,-0.17,-0.46,1.69,-0.03,-0.32,-0.32,-0.32,0.8,2.09,0.8,0.8,5062,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031e_0,-0.8,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.46,-1.69,-0.39,0.9,-0.24,-0.54,1.69,0.24,-0.32,0.8,0.17,1.69,2.09,1.45,2.09,939,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031f_0,-0.8,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.46,-1.69,-0.39,0.9,-0.24,-0.54,1.69,0.24,-0.32,0.8,0.17,1.69,2.09,1.45,2.09,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000320_0,-0.8,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.46,-1.69,-0.39,0.9,-0.24,-0.54,1.69,0.24,-0.32,0.8,0.17,1.69,2.09,1.45,2.09,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000321_0,-0.71,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.54,-1.69,-0.39,1.01,-0.24,-0.46,1.69,0.24,-0.32,0.63,0.03,1.69,2.09,1.45,1.69,945,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000322_0,-0.8,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.46,-1.69,-0.39,0.9,-0.24,-0.54,1.69,0.24,-0.32,0.8,0.17,1.69,2.09,1.45,2.09,947,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000323_0,-0.8,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.46,-1.69,-0.39,0.9,-0.24,-0.54,1.69,0.24,-0.32,0.8,0.17,1.69,2.09,1.45,2.09,960,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000324_0,-0.71,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.54,-1.69,-0.39,1.01,-0.24,-0.46,1.69,0.24,-0.32,0.63,0.03,1.69,2.09,1.45,1.69,1136,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000325_0,-0.8,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.46,-1.69,-0.39,0.9,-0.24,-0.54,1.69,0.24,-0.32,0.8,0.17,1.69,2.09,1.45,2.09,1137,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000326_0,-0.8,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.46,-1.69,-0.39,0.9,-0.24,-0.54,1.69,0.24,-0.32,0.8,0.17,1.69,2.09,1.45,2.09,2077,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000327_0,-0.8,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.46,-1.69,-0.39,0.9,-0.24,-0.54,1.69,0.24,-0.32,0.8,0.17,1.69,2.09,1.45,2.09,2336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000328_0,-0.8,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.46,-1.69,-0.39,0.9,-0.24,-0.54,1.69,0.24,-0.32,0.8,0.17,1.69,2.09,1.45,2.09,2337,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000329_0,-0.8,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.46,-1.69,-0.39,0.9,-0.24,-0.54,1.69,0.24,-0.32,0.8,0.17,1.69,2.09,1.45,2.09,2442,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032a_0,-0.8,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.46,-1.69,-0.39,0.9,-0.24,-0.54,1.69,0.24,-0.32,0.8,0.17,1.69,2.09,1.45,2.09,2446,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032b_0,-0.8,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.46,-1.69,-0.39,0.9,-0.24,-0.54,1.69,0.24,-0.32,0.8,0.17,1.69,2.09,1.45,2.09,5023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032c_0,-0.8,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.46,-1.69,-0.39,0.9,-0.24,-0.54,1.69,0.24,-0.32,0.8,0.17,1.69,2.09,1.45,2.09,5035,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032d_0,-0.8,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.46,-1.69,-0.39,0.9,-0.24,-0.54,1.69,0.24,-0.32,0.8,0.17,1.69,2.09,1.45,2.09,5037,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032e_0,-0.8,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.46,-1.69,-0.39,0.9,-0.24,-0.54,1.69,0.24,-0.32,0.8,0.17,1.69,2.09,1.45,2.09,5052,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032f_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,555,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000330_0,-0.71,-0.8,-1.01,1.45,-0.1,2.09,-1.28,-0.46,-2.09,-0.32,1.01,-0.03,-0.39,1.69,0.1,-0.54,0.17,-0.03,1.69,2.09,1.01,1.45,580,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000331_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,581,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000332_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,590,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000333_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,591,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000334_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,592,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000335_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,593,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000336_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,594,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000337_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,595,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000338_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,596,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000339_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,597,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033a_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,598,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,599,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033c_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033d_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033e_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,1224,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033f_0,-0.71,-0.8,-1.01,1.45,-0.1,2.09,-1.28,-0.46,-2.09,-0.32,1.01,-0.03,-0.39,1.69,0.1,-0.54,0.17,-0.03,1.69,2.09,1.01,1.45,1356,"{""type"":""MultiPoint"",""coordinates"":[]}"
