Site_num,Survey_ID,Site_name,County,Lat,Long,green_pop,prop_identifier,prop_ownership,survey_date,data_source,notes,species,num_adult,num_unk_ANAE,num_juv_subad_yrling,num_hatchling,num_eggs,total_ANAE,total_ANAE_or_PLME,nest,year,J_date,nndist,new_flag1
298,10905,Switchback Trail-1D,Henderson,35.21688,-82.571482,BRE,DuPont SRF,NCFS,2015-07-13,NCWRC,At Rock-D Nest #2 was abandoned again and about a dozen small ants swarming over it.  Nest #2 is just a mass of black beetles.  Nest #3 is down to 3 eggs.  Game camera photos showed nothing.,Green Salamander,NA,NA,NA,NA,3,0,0,TRUE,2015,194,16.47905454,298
523,10906,Lake Julia-1B,Transylvania,35.18193,-82.605477,BRE,DuPont SRF,NCFS,2015-07-13,NCWRC,1 juv ANAE and nests #1and #4 were normal.  Nest #2 was normal but with an extra adult.  Nest #3 was normal but with the female upside down and head buried in the eggs.  New Nest #5 found about 8 inches behind nest #4,Green Salamander,7,NA,1,NA,NA,8,8,TRUE,2015,194,33.52307084,523
1196,10910,Lake Julia-1C,Transylvania,35.18178135,-82.60515652,BRE,DuPont SRF,NCFS,2015-07-13,NCWRC,At Rock-C the nest was normal but with an extra adult.,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2015,194,33.52307084,1196
1261,10911,Frank Street-3A,Henderson,35.2157623,-82.57219659,BRE,DuPont SRF,NCFS,2015-07-13,NCWRC,Rock-A refound.  The brood crevice was crammed with black beetles but an adult ANAE was found in a shallow crevice nearby.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2015,194,48.56498687,1261
1647,10912,Lake Julia-1E,Transylvania,35.18123677,-82.60338876,BRE,DuPont SRF,NCFS,2015-07-13,NCWRC,NEW Rock-E found with one adult.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2015,194,171.4676869,1647
65,10913,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,2015-07-15,NCWRC,Rock-B had an adult in a side crevice.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2015,196,8.599414859,5065
67,10915,Bridal Veil Falls-1D,Transylvania,35.179601,-82.617873,BRE,DuPont SRF,NCFS,2015-07-15,NCWRC,Rock-D nest was normal,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,196,9.08160804,5068
71,10917,Bridal Veil Falls-1H,Transylvania,35.179612,-82.617731,BRE,DuPont SRF,NCFS,2015-07-15,NCWRC,Rock-H had two small PLME under bark.,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2015,196,10.811444,71
72,10918,Bridal Veil Falls-1I,Transylvania,35.178991,-82.61829,BRE,DuPont SRF,NCFS,2015-07-15,NCWRC,Rock-I had the adult in the usual spot.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2015,196,12.70490444,72
95,10919,Buck Forest Rd/Joanna Rd hillside-5B,Transylvania,35.194123,-82.60586,BRE,DuPont SRF,NCFS,2015-07-15,NCWRC,Rock-B the right nest was normal.  The left nest could not be seen due to a slug blocking the view and it was in too deep to be moved.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,196,56.07224039,95
103,10920,Conservation Road-1A,Transylvania,35.178192,-82.609961,BRE,DuPont SRF,NCFS,2015-07-15,NCWRC,At Rock-A the nest was normal and there was an extra adult in the brood crevice.  Removed a slug.,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2015,196,2.037230982,5008
210,10921,Rocky Ridge Rd-1A,Henderson,35.216947,-82.577448,BRE,DuPont SRF,NCFS,2015-07-15,NCWRC,"The PLME and juvenile ANAE were in their usual crevices, yearling in a side crevice.`",Green Salamander,NA,NA,2,NA,NA,2,2,FALSE,2015,196,54.24019808,210
298,10922,Switchback Trail-1D,Henderson,35.21688,-82.571482,BRE,DuPont SRF,NCFS,2015-07-15,NCWRC,At Rock-D ants were now building a home in Nest #1 where there were still some fungus-covered eggs.  Nest #3 is now down to one fungus-covered egg.  Nest #2 is just black beetles.  Since I could never confirm that this was an actual nest I am discounting,Green Salamander,NA,NA,NA,NA,NA,0,NA,TRUE,2015,196,16.47905454,298
590,10930,Pinnacle Mountain Road-2A,Henderson,35.17053,-82.579692,BRE,Green River Preserve,private,2015-07-16,NCWRC,Rock-A had one adult in a side crevice and one in the brood crevice.  No nests visible.,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2015,197,30.80093089,590
1645,10931,Cedar Rock Trail-5B,Transylvania,35.17730054,-82.63346517,BRE,DuPont SRF,NCFS,2015-07-16,NCWRC,1 juv or yearling ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2015,197,1.413904996,5004
210,10932,Rocky Ridge Rd-1A,Henderson,35.216947,-82.577448,BRE,DuPont SRF,NCFS,2015-07-17,NCWRC,"4 juv/yearling ANAE, 1 PLME",Green Salamander,NA,NA,4,NA,NA,4,4,FALSE,2015,198,54.24019808,210
478,10934,Corn Mill Shoals Trail-3F,Transylvania,35.17589,-82.616899,BRE,DuPont SRF,NCFS,2015-07-18,NCWRC,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2015,199,3.684648972,5017
103,10935,Conservation Road-1A,Transylvania,35.178192,-82.609961,BRE,DuPont SRF,NCFS,2015-07-19,NCWRC,ANAE female w/head buried in eggs,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,200,2.037230982,5008
210,10936,Rocky Ridge Rd-1A,Henderson,35.216947,-82.577448,BRE,DuPont SRF,NCFS,2015-07-19,NCWRC,"1 juv ANAE, 1 PLME",Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2015,200,54.24019808,210
593,10938,Pinnacle Mountain Road-2D,Henderson,35.172519,-82.577863,BRE,Green River Preserve,private,2015-07-19,NCWRC,Rock-D now seen to have a nest where a ANAE was seen on July 13.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,200,25.65313966,593
136,10940,Grassy Meadow Trail-2A,Henderson,35.188728,-82.574607,BRE,DuPont SRF,NCFS,2015-07-20,NCWRC,Rock-A nest was normal,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,201,10.5209872,136
67,10946,Bridal Veil Falls-1D,Transylvania,35.179601,-82.617873,BRE,DuPont SRF,NCFS,2015-07-21,NCWRC,Rock-D nest was normal.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,202,9.08160804,5068
70,10947,Bridal Veil Falls-1G,Transylvania,35.17933575,-82.61819807,BRE,DuPont SRF,NCFS,2015-07-21,NCWRC,Rock-G had a PLME in a side crevice,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2015,202,13.98926235,70
72,10949,Bridal Veil Falls-1I,Transylvania,35.178991,-82.61829,BRE,DuPont SRF,NCFS,2015-07-21,NCWRC,Rock-I had the adult in the usual crevice.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2015,202,12.70490444,72
95,10950,Buck Forest Rd/Joanna Rd hillside-5B,Transylvania,35.194123,-82.60586,BRE,DuPont SRF,NCFS,2015-07-21,NCWRC,"2 ANAE nests were normal, right-side nest w/female's head buried in eggs",Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2015,202,56.07224039,95
103,10951,Conservation Road-1A,Transylvania,35.178192,-82.609961,BRE,DuPont SRF,NCFS,2015-07-21,NCWRC,Rock-A the nest was normal.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,202,2.037230982,5008
210,10952,Rocky Ridge Rd-1A,Henderson,35.216947,-82.577448,BRE,DuPont SRF,NCFS,2015-07-21,NCWRC,"1 juv, 1 ad ANAE, 1 PLME",Green Salamander,1,NA,1,NA,NA,2,2,FALSE,2015,202,54.24019808,210
436,10955,Bridal Veil Falls-1L,Transylvania,35.179633,-82.618149,BRE,DuPont SRF,NCFS,2015-07-21,NCWRC,Rock-L had one adult in the low-left crevice and another in the brood crevice.,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2015,202,14.59145526,436
514,10960,David's House-1C,Transylvania,35.178132,-82.60907,BRE,DuPont SRF,NCFS,2015-07-21,NCWRC,Rock-C nest was normal.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,202,1.00185313,5002
65,10944,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,2015-07-21,NCWRC,At Rock-B there was an unidentifiable age group in the brood crevice.,Green Salamander,NA,1,NA,NA,NA,1,1,FALSE,2015,202,8.599414859,5065
103,10962,Conservation Road-1A,Transylvania,35.178192,-82.609961,BRE,DuPont SRF,NCFS,2015-07-24,NCWRC,Rock-A the nest was normal.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,205,2.037230982,5008
210,10963,Rocky Ridge Rd-1A,Henderson,35.216947,-82.577448,BRE,DuPont SRF,NCFS,2015-07-24,NCWRC,"3 juv/yearling, 1 ad ANAE, 1 PLME",Green Salamander,1,NA,3,NA,NA,4,4,FALSE,2015,205,54.24019808,210
593,10965,Pinnacle Mountain Road-2D,Henderson,35.172519,-82.577863,BRE,Green River Preserve,private,2015-07-24,NCWRC,Rock-D nest normal,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,205,25.65313966,593
210,10968,Rocky Ridge Rd-1A,Henderson,35.216947,-82.577448,BRE,DuPont SRF,NCFS,2015-07-26,NCWRC,"1 juv, 1 ad ANAE, 1 PLME",Green Salamander,1,NA,1,NA,NA,2,2,FALSE,2015,207,54.24019808,210
232,10969,Sky Valley Rd-1F,Henderson,35.20993,-82.576203,BRE,DuPont SRF,NCFS,2015-07-26,NCWRC,one small adult in a side crevice of Rock-F.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2015,207,26.83941975,232
567,10970,Grassy Dam Trail-1Q,Henderson,35.199601,-82.584934,BRE,DuPont SRF,NCFS,2015-07-26,NCWRC,Rock-Q had an adult in the brood crevice and she may have been blocking eggs.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,207,56.1812845,567
67,10971,Bridal Veil Falls-1D,Transylvania,35.179601,-82.617873,BRE,DuPont SRF,NCFS,2015-07-29,NCWRC,Rock-D nest was normal.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,210,9.08160804,5068
77,10972,Briery Fork Trail-2,Henderson,35.187328,-82.583718,BRE,DuPont SRF,NCFS,2015-07-29,NCWRC,nest was normal,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,210,69.91711347,77
103,10973,Conservation Road-1A,Transylvania,35.178192,-82.609961,BRE,DuPont SRF,NCFS,2015-07-29,NCWRC,Rock-A the nest was normal.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,210,2.037230982,5008
136,10976,Grassy Meadow Trail-2A,Henderson,35.188728,-82.574607,BRE,DuPont SRF,NCFS,2015-07-29,NCWRC,Rock-A nest was normal and there was an adult in the second brood crevice.,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2015,210,10.5209872,136
436,10977,Bridal Veil Falls-1L,Transylvania,35.179633,-82.618149,BRE,DuPont SRF,NCFS,2015-07-29,NCWRC,At Rock-L there was an adult in the low-left crevice and one in the brood crevice.  The latter ANAE was captured for use in a slide show tomorrow.,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2015,210,14.59145526,436
514,10984,David's House-1C,Transylvania,35.178132,-82.60907,BRE,DuPont SRF,NCFS,2015-07-29,NCWRC,Rock-C nest was normal.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,210,1.00185313,5002
103,10985,Conservation Road-1A,Transylvania,35.178192,-82.609961,BRE,DuPont SRF,NCFS,2015-07-30,NCWRC,Rock-A nest was normal.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,211,2.037230982,5008
248,10986,Tarkiln Branch Rd-1A,Henderson,35.198634,-82.591285,BRE,DuPont SRF,NCFS,2015-07-31,NCWRC,At Rock-A both nests were normal and the females had their heads buried in the eggs,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2015,212,2.135270248,5009
268,10987,Tarkiln Branch Rd-1B,Henderson,35.198617,-82.591274,BRE,DuPont SRF,NCFS,2015-07-31,NCWRC,"At Rock-B the nest was normal but with a yearling also in the crevice, and an yearling was in a low crevice.",Green Salamander,1,NA,2,NA,NA,3,3,TRUE,2015,212,2.135270248,5009
623,10989,Joanna Road-6C,Henderson,35.19173,-82.59662,BRE,DuPont SRF,NCFS,2015-07-31,NCWRC,1 large adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2015,212,113.9202178,623
1662,10991,Muir Creek/Laurel Branch W hillside-F,Transylvania,35.12107581,-82.75291591,BRE,private,private,2015-08-03,NCWRC,new rock; 1 ad fem ANAE brooding nest; tail-snipped as Vial #200.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,215,96.66863075,1662
1690,10992,Muir Creek/Laurel Branch W hillside-G,Transylvania,35.11842098,-82.7513338,BRE,private,private,2015-08-03,NCWRC,First Found with one small adult female.  She was tail-snipped as Vial #201.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2015,215,6.688899549,5046
95,10993,Buck Forest Rd/Joanna Rd hillside-5B,Transylvania,35.194123,-82.60586,BRE,DuPont SRF,NCFS,2015-08-04,NCWRC,The Rock-B left nest was normal.  At the right nest the female was upside down and with her head buried in the eggs.  Clutch now consists of only eight eggs.,Green Salamander,2,NA,NA,NA,8,2,2,TRUE,2015,216,56.07224039,95
478,10995,Corn Mill Shoals Trail-3F,Transylvania,35.17589,-82.616899,BRE,DuPont SRF,NCFS,2015-08-04,NCWRC,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2015,216,3.684648972,5017
523,10996,Lake Julia-1B,Transylvania,35.18193,-82.605477,BRE,DuPont SRF,NCFS,2015-08-04,NCWRC,"At Rock-B all five nests were normal plus two adults, one yearling, one juvenile in separate side crevices.",Green Salamander,7,NA,2,NA,NA,9,4,TRUE,2015,216,33.52307084,523
1196,10997,Lake Julia-1C,Transylvania,35.18178135,-82.60515652,BRE,DuPont SRF,NCFS,2015-08-04,NCWRC,Rock-C was normal with an extra adult in the brood crevice.,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2015,216,33.52307084,1196
77,11002,Briery Fork Trail-2,Henderson,35.187328,-82.583718,BRE,DuPont SRF,NCFS,2015-08-08,NCWRC,nest was normal,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,220,69.91711347,77
136,11003,Grassy Meadow Trail-2A,Henderson,35.188728,-82.574607,BRE,DuPont SRF,NCFS,2015-08-08,NCWRC,one adult ANAE in the right brood crevice and the nest in the left brood crevice was normal but only two eggs were visible.,Green Salamander,2,NA,NA,NA,2,2,2,TRUE,2015,220,10.5209872,136
103,11007,Conservation Road-1A,Transylvania,35.178192,-82.609961,BRE,DuPont SRF,NCFS,2015-08-10,NCWRC,Rock-A the nest was normal and there was a large adult under bark.,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2015,222,2.037230982,5008
512,11009,David's House-1A,Transylvania,35.178113,-82.609114,BRE,DuPont SRF,NCFS,2015-08-10,NCWRC,Rock-A had one adult in a high crevice.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2015,222,4.527862313,5002
514,11010,David's House-1C,Transylvania,35.178132,-82.60907,BRE,DuPont SRF,NCFS,2015-08-10,NCWRC,Rock-C nest was normal but the female had her head buried in the eggs.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,222,1.00185313,5002
298,11011,Switchback Trail-1D,Henderson,35.21688,-82.571482,BRE,DuPont SRF,NCFS,2015-08-11,NCWRC,At Rock-D there was one small EUWI and one juvenile ANAE under separate pieces of bark.,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2015,223,16.47905454,298
95,11012,Buck Forest Rd/Joanna Rd hillside-5B,Transylvania,35.194123,-82.60586,BRE,DuPont SRF,NCFS,2015-08-13,NCWRC,Both Rock-B nests same as on last visit.  At the right nest the female had her head buried in the eggs.,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2015,225,56.07224039,95
1668,11015,Thomas Cemetery Road-3,Henderson,35.20260084,-82.5982176,BRE,DuPont SRF,NCFS,2015-08-13,NCWRC,female brooding egg clutch,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,225,66.82700951,1668
1668,11023,Thomas Cemetery Road-3,Henderson,35.20260084,-82.5982176,BRE,DuPont SRF,NCFS,2015-08-14,NCWRC,nest normal,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,226,66.82700951,1668
103,11024,Conservation Road-1A,Transylvania,35.178192,-82.609961,BRE,DuPont SRF,NCFS,2015-08-15,NCWRC,The Rock-A nest was normal and there was a red eft NOVI under bark.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2015,227,2.037230982,5008
593,11026,Pinnacle Mountain Road-2D,Henderson,35.172519,-82.577863,BRE,Green River Preserve,private,2015-08-15,NCWRC,Rock-D nest was normal and there was a PLME in another crevice.,Green Salamander,0,NA,NA,NA,NA,0,1,TRUE,2015,227,25.65313966,593
593,11026,Pinnacle Mountain Road-2D,Henderson,35.172519,-82.577863,BRE,Green River Preserve,private,2015-08-15,NCWRC,Rock-D nest was normal and there was a PLME in another crevice.,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2015,227,25.65313966,593
593,11026,Pinnacle Mountain Road-2D,Henderson,35.172519,-82.577863,BRE,Green River Preserve,private,2015-08-15,NCWRC,Rock-D nest was normal and there was a PLME in another crevice.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,227,25.65313966,593
103,11030,Conservation Road-1A,Transylvania,35.178192,-82.609961,BRE,DuPont SRF,NCFS,2015-08-16,NCWRC,mom on nest; all good; another small adult or large sub-adult ANAE in the same crevice; NOVI red eft under bark on top of rock,Green Salamander,1,NA,1,NA,NA,2,2,TRUE,2015,228,2.037230982,5008
1668,11032,Thomas Cemetery Road-3,Henderson,35.20260084,-82.5982176,BRE,DuPont SRF,NCFS,2015-08-16,NCWRC,nest normal and there was an extra adult at the far end of the crevice.,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2015,228,66.82700951,1668
210,11034,Rocky Ridge Rd-1A,Henderson,35.216947,-82.577448,BRE,DuPont SRF,NCFS,2015-08-17,NCWRC,"1 ad, 1 juv, 1 yearling ANAE",Green Salamander,1,NA,2,NA,NA,3,3,FALSE,2015,229,54.24019808,210
1669,11036,North of Grassy Creek-1D,Henderson,35.20195696,-82.56886579,BRE,private,private,2015-08-17,NCWRC,New Rock-D found with one adult.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2015,229,10.63074427,1669
67,11038,Bridal Veil Falls-1D,Transylvania,35.179601,-82.617873,BRE,DuPont SRF,NCFS,2015-08-20,NCWRC,Rock-D nest was normal.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,232,9.08160804,5068
95,11042,Buck Forest Rd/Joanna Rd hillside-5B,Transylvania,35.194123,-82.60586,BRE,DuPont SRF,NCFS,2015-08-20,NCWRC,the left nest in Rock-B was normal and at the right nest the female had her head buried in the eggs.,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2015,232,56.07224039,95
103,11043,Conservation Road-1A,Transylvania,35.178192,-82.609961,BRE,DuPont SRF,NCFS,2015-08-20,NCWRC,Rock-A nest was normal.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,232,2.037230982,5008
248,11046,Tarkiln Branch Rd-1A,Henderson,35.198634,-82.591285,BRE,DuPont SRF,NCFS,2015-08-20,NCWRC,both nests in rock A normal,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2015,232,2.135270248,5009
268,11047,Tarkiln Branch Rd-1B,Henderson,35.198617,-82.591274,BRE,DuPont SRF,NCFS,2015-08-20,NCWRC,Rock B nest normal,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,232,2.135270248,5009
436,11049,Bridal Veil Falls-1L,Transylvania,35.179633,-82.618149,BRE,DuPont SRF,NCFS,2015-08-20,NCWRC,Rock-L had one adult in a flooded brood crevice.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2015,232,14.59145526,436
512,11053,David's House-1A,Transylvania,35.178113,-82.609114,BRE,DuPont SRF,NCFS,2015-08-20,NCWRC,Rock-A had one adult in a low crevice.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2015,232,4.527862313,5002
514,11054,David's House-1C,Transylvania,35.178132,-82.60907,BRE,DuPont SRF,NCFS,2015-08-20,NCWRC,Rock-C nest was normal.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,232,1.00185313,5002
1668,11056,Thomas Cemetery Road-3,Henderson,35.20260084,-82.5982176,BRE,DuPont SRF,NCFS,2015-08-20,NCWRC,nest was normal,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,232,66.82700951,1668
77,11057,Briery Fork Trail-2,Henderson,35.187328,-82.583718,BRE,DuPont SRF,NCFS,2015-08-22,NCWRC,nest was normal,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,234,69.91711347,77
136,11058,Grassy Meadow Trail-2A,Henderson,35.188728,-82.574607,BRE,DuPont SRF,NCFS,2015-08-22,NCWRC,female ANAE but only one egg left; nest failure?,Green Salamander,1,NA,NA,NA,1,1,1,TRUE,2015,234,10.5209872,136
248,11059,Tarkiln Branch Rd-1A,Henderson,35.198634,-82.591285,BRE,DuPont SRF,NCFS,2015-08-22,NCWRC,Rock-A nest #1 was normal and nest #2 was hatching.,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2015,234,2.135270248,5009
268,11060,Tarkiln Branch Rd-1B,Henderson,35.198617,-82.591274,BRE,DuPont SRF,NCFS,2015-08-22,NCWRC,Rock-B nest #6 was normal and with a yearling also in the crevice.  There was also a juvenile in a low crevice.,Green Salamander,1,NA,2,NA,NA,3,3,TRUE,2015,234,2.135270248,5009
1668,11061,Thomas Cemetery Road-3,Henderson,35.20260084,-82.5982176,BRE,DuPont SRF,NCFS,2015-08-22,NCWRC,eggs hatching,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,234,66.82700951,1668
248,11062,Tarkiln Branch Rd-1A,Henderson,35.198634,-82.591285,BRE,DuPont SRF,NCFS,2015-08-24,NCWRC,Rock-A nest #1 was hatching and #2 was fully hatched.,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2015,236,2.135270248,5009
268,11063,Tarkiln Branch Rd-1B,Henderson,35.198617,-82.591274,BRE,DuPont SRF,NCFS,2015-08-24,NCWRC,Rock-B nest #6 had one egg hatched (1 hatchling),Green Salamander,1,NA,NA,1,NA,2,1,TRUE,2015,236,2.135270248,5009
1668,11064,Thomas Cemetery Road-3,Henderson,35.20260084,-82.5982176,BRE,DuPont SRF,NCFS,2015-08-24,NCWRC,3-4 eggs not yet hatched,Green Salamander,1,NA,NA,NA,3,1,1,TRUE,2015,236,66.82700951,1668
210,11065,Rocky Ridge Rd-1A,Henderson,35.216947,-82.577448,BRE,DuPont SRF,NCFS,2015-08-26,NCWRC,1 juv ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2015,238,54.24019808,210
593,11066,Pinnacle Mountain Road-2D,Henderson,35.172519,-82.577863,BRE,Green River Preserve,private,2015-08-26,NCWRC,nest could no be seen due to a blocking slug which was in too deep to be moved.  PLME in another crevice.,Green Salamander,0,NA,NA,NA,NA,0,1,TRUE,2015,238,25.65313966,593
593,11066,Pinnacle Mountain Road-2D,Henderson,35.172519,-82.577863,BRE,Green River Preserve,private,2015-08-26,NCWRC,nest could no be seen due to a blocking slug which was in too deep to be moved.  PLME in another crevice.,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2015,238,25.65313966,593
593,11066,Pinnacle Mountain Road-2D,Henderson,35.172519,-82.577863,BRE,Green River Preserve,private,2015-08-26,NCWRC,nest could no be seen due to a blocking slug which was in too deep to be moved.  PLME in another crevice.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,238,25.65313966,593
1668,11067,Thomas Cemetery Road-3,Henderson,35.20260084,-82.5982176,BRE,DuPont SRF,NCFS,2015-08-26,NCWRC,all eggs hatched and clutch normal,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2015,238,66.82700951,1668
103,11068,Conservation Road-1A,Transylvania,35.178192,-82.609961,BRE,DuPont SRF,NCFS,2015-08-27,NCWRC,Rock-A nest was normal and there was an extra adult in the brood crevice.,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2015,239,2.037230982,5008
470,11069,Conservation Road-1C,Transylvania,35.178227,-82.610006,BRE,DuPont SRF,NCFS,2015-08-27,NCWRC,Rock-C had one adult,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2015,239,4.419997307,5008
